lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport,school_pct,hospital_pct,clinic_pct,pharmacy_pct,supermarket_pct,bakery_pct,cafe_pct,restaurant_pct,park_pct,transport_pct,accessibility_score
41.19297520395935,-8.633960889999543,5,0,1,1,3,2,6,6,57,95,80.03361075544174,45.49455825864276,69.71830985915493,62.788092189500645,70.04641485275287,80.60979513444302,75.90428937259924,72.08706786171575,84.33098591549296,76.42445582586429,71.74375800256081
41.19297140771682,-8.632768390592092,4,0,1,1,3,2,6,6,50,87,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,70.04641485275287,80.60979513444302,75.90428937259924,72.08706786171575,81.79417413572342,70.89468629961587,70.30409731113956
41.19296759912727,-8.631575891413068,4,0,1,1,3,2,6,6,42,69,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,70.04641485275287,80.60979513444302,75.90428937259924,72.08706786171575,78.84122919334186,53.91325224071702,68.31065941101153
41.19296377819074,-8.63038339246321,4,0,1,1,3,1,5,5,33,69,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,70.04641485275287,64.7887323943662,71.29481434058899,68.90204865556979,75.5521766965429,53.91325224071702,65.62019846350833
41.1929599449072,-8.62919089374326,4,0,1,1,2,1,4,5,32,69,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,64.7887323943662,65.32490396927017,68.90204865556979,75.04001280409732,53.91325224071702,63.49871959026889
41.19295609927667,-8.627998395253963,4,0,1,1,2,1,2,5,23,69,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,64.7887323943662,44.97439180537772,68.90204865556979,70.6786171574904,53.91325224071702,61.02752880921895
41.19295224129917,-8.626805896996055,4,0,2,2,0,0,3,2,23,67,73.70358514724713,45.49455825864276,80.01760563380282,81.25800256081946,14.18854033290653,27.26472471190781,57.56241997439181,48.015364916773365,70.6786171574904,51.84058898847631,55.00240076824584
41.1929483709747,-8.625613398970284,3,0,1,2,0,0,2,3,20,67,67.78969270166453,45.49455825864276,69.71830985915493,81.25800256081946,14.18854033290653,27.26472471190781,44.97439180537772,57.10627400768246,68.31786171574905,51.84058898847631,52.795294494238156
41.19294448830325,-8.624420901177388,3,0,1,2,0,0,2,2,16,59,67.78969270166453,45.49455825864276,69.71830985915493,81.25800256081946,14.18854033290653,27.26472471190781,44.97439180537772,48.015364916773365,63.9404609475032,44.27016645326505,50.69142125480154
41.19294059328484,-8.623228403618107,3,0,1,1,0,1,1,1,12,55,67.78969270166453,45.49455825864276,69.71830985915493,62.788092189500645,14.18854033290653,64.7887323943662,31.13796414852753,32.88252240717029,59.65909090909091,40.62900128040973,48.90765044814341
41.19293668591949,-8.622035906293188,4,0,1,1,0,1,1,1,9,59,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,14.18854033290653,64.7887323943662,31.13796414852753,32.88252240717029,55.17765685019206,44.27016645326505,49.415012804097316
41.19293276620718,-8.620843409203367,2,0,1,2,2,1,3,2,12,64,58.33866837387964,45.49455825864276,69.71830985915493,81.25800256081946,55.313700384122924,64.7887323943662,57.56241997439181,48.015364916773365,59.65909090909091,48.95966709346991,58.91085147247119
41.19292883414793,-8.61965091234939,3,0,1,3,2,1,3,3,14,68,67.78969270166453,45.49455825864276,69.71830985915493,87.71606914212549,55.313700384122924,64.7887323943662,57.56241997439181,57.10627400768246,62.147887323943664,52.864916773367476,62.05025608194622
41.19292488974174,-8.618458415731995,3,0,3,3,3,1,3,4,17,80,67.78969270166453,45.49455825864276,86.43565941101153,87.71606914212549,70.04641485275287,64.7887323943662,57.56241997439181,63.956466069142124,64.94878361075544,64.90076824583866,67.36395646606914
41.19292093298864,-8.617265919351928,4,0,3,3,3,1,3,5,19,91,73.70358514724713,45.49455825864276,86.43565941101153,87.71606914212549,70.04641485275287,64.7887323943662,57.56241997439181,68.90204865556979,67.09346991037131,73.66357234314981,69.54065300896286
41.19291696388863,-8.616073423209928,6,0,3,3,3,1,5,8,20,92,85.59539052496798,45.49455825864276,86.43565941101153,87.71606914212549,70.04641485275287,64.7887323943662,71.29481434058899,77.30473751600512,68.31786171574905,74.3197823303457,73.13140204865557
41.1929129824417,-8.614880927306736,7,0,3,3,4,2,5,9,20,98,90.10883482714469,45.49455825864276,86.43565941101153,87.71606914212549,79.44142125480154,80.60979513444302,71.29481434058899,79.1533290653009,68.31786171574905,78.18501920614597,76.6757362355954
41.19290898864784,-8.613688431643094,7,0,3,4,4,2,5,9,19,108,90.10883482714469,45.49455825864276,86.43565941101153,92.54961587708067,79.44142125480154,80.60979513444302,71.29481434058899,79.1533290653009,67.09346991037131,83.62676056338029,77.58082586427656
41.19290498250712,-8.612495936219746,7,0,3,4,4,2,5,9,19,116,90.10883482714469,45.49455825864276,86.43565941101153,92.54961587708067,79.44142125480154,80.60979513444302,71.29481434058899,79.1533290653009,67.09346991037131,86.70774647887323,77.88892445582586
41.19290096401948,-8.61130344103743,8,0,3,4,4,2,4,9,18,120,92.78969270166453,45.49455825864276,86.43565941101153,92.54961587708067,79.44142125480154,80.60979513444302,65.32490396927017,79.1533290653009,65.893085787452,87.86811779769526,77.55601792573624
41.19289693318498,-8.610110946096892,8,0,3,4,4,1,4,9,18,122,92.78969270166453,45.49455825864276,86.43565941101153,92.54961587708067,79.44142125480154,64.7887323943662,65.32490396927017,79.1533290653009,65.893085787452,88.47631241997439,76.03473111395648
41.1928928900036,-8.60891845139887,8,0,3,4,4,1,4,7,19,123,92.78969270166453,45.49455825864276,86.43565941101153,92.54961587708067,79.44142125480154,64.7887323943662,65.32490396927017,74.71991037131882,67.09346991037131,88.76440460947504,75.74023687580026
41.19288883447535,-8.607725956944106,8,0,2,3,4,1,2,7,19,121,92.78969270166453,45.49455825864276,80.01760563380282,87.71606914212549,79.44142125480154,64.7887323943662,44.97439180537772,74.71991037131882,67.09346991037131,88.1802176696543,72.52160691421255
41.19288476660023,-8.606533462733344,8,0,2,3,4,1,2,7,19,119,92.78969270166453,45.49455825864276,80.01760563380282,87.71606914212549,79.44142125480154,64.7887323943662,44.97439180537772,74.71991037131882,67.09346991037131,87.55601792573624,72.45918693982074
41.19288068637827,-8.605340968767324,7,0,2,3,3,1,1,7,17,118,90.10883482714469,45.49455825864276,80.01760563380282,87.71606914212549,70.04641485275287,64.7887323943662,31.13796414852753,74.71991037131882,64.94878361075544,87.30793854033291,69.62868117797696
41.19287659380945,-8.604148475046788,6,0,2,3,3,0,0,7,10,107,85.59539052496798,45.49455825864276,80.01760563380282,87.71606914212549,70.04641485275287,27.26472471190781,12.71606914212548,74.71991037131882,56.538092189500645,83.01056338028168,62.311939820742644
41.1928724888938,-8.602955981572478,7,0,0,3,4,0,0,5,11,113,90.10883482714469,45.49455825864276,31.594110115236873,87.71606914212549,79.44142125480154,27.26472471190781,12.71606914212548,68.90204865556979,57.946542893726,85.5713828425096,58.67557618437901
41.19286837163132,-8.601763488345135,6,0,0,2,2,0,0,5,11,89,85.59539052496798,45.49455825864276,31.594110115236873,81.25800256081946,55.313700384122924,27.26472471190781,12.71606914212548,68.90204865556979,57.946542893726,72.27912932138284,53.8364276568502
41.19286424202202,-8.6005709953655,6,0,0,0,2,0,0,5,12,101,85.59539052496798,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,12.71606914212548,68.90204865556979,59.65909090909091,79.84154929577466,49.03649167733675
41.19286010006587,-8.599378502634316,4,0,0,1,1,0,0,3,11,93,73.70358514724713,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,12.71606914212548,57.10627400768246,57.946542893726,74.95998719590268,48.089788732394375
41.19285594576294,-8.598186010152325,2,0,0,1,1,0,0,2,11,84,58.33866837387964,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,12.71606914212548,48.015364916773365,57.946542893726,68.3018565941101,44.97839308578746
41.192851779113205,-8.596993517920266,3,0,0,1,1,0,0,2,12,70,67.78969270166453,45.49455825864276,31.594110115236873,62.788092189500645,37.32394366197183,27.26472471190781,12.71606914212548,48.015364916773365,59.65909090909091,54.96158770806658,44.760723431498086
41.19408723882827,-8.707892264303108,5,0,0,2,2,2,6,20,9,56,80.03361075544174,45.49455825864276,31.594110115236873,81.25800256081946,55.313700384122924,80.60979513444302,75.90428937259924,86.91581306017926,55.17765685019206,41.59731113956467,63.3898847631242
41.194084208017095,-8.706699735835372,6,0,0,2,3,3,9,24,21,72,85.59539052496798,45.49455825864276,31.594110115236873,81.25800256081946,70.04641485275287,88.60435339308579,83.89084507042254,87.83610755441741,69.2381562099872,56.92221510883483,70.04801536491678
41.194081164858176,-8.705507207550086,6,0,0,3,4,3,10,27,39,82,85.59539052496798,45.49455825864276,31.594110115236873,87.71606914212549,79.44142125480154,88.60435339308579,85.35531370038413,89.42061459667093,77.95294494238156,66.72535211267606,73.79001280409732
41.194078109351466,-8.704314679447991,6,0,2,3,4,5,12,31,52,86,85.59539052496798,45.49455825864276,80.01760563380282,87.71606914212549,79.44142125480154,94.54225352112677,87.76408450704226,91.949423815621,82.58642765685019,69.9583866837388,80.50656209987196
41.194075041496994,-8.70312215152983,7,0,2,3,5,5,10,32,61,102,90.10883482714469,45.49455825864276,80.01760563380282,87.71606914212549,85.72343149807938,94.54225352112677,85.35531370038413,92.17349551856594,85.54737516005122,80.40973111395647,82.70886683738797
41.19407196129476,-8.70192962379634,7,0,2,3,5,5,11,38,63,110,90.10883482714469,45.49455825864276,80.01760563380282,87.71606914212549,85.72343149807938,94.54225352112677,86.63572343149808,93.02176696542894,86.10755441741357,84.45102432778489,83.38188220230474
41.19406886874478,-8.700737096248268,7,0,2,4,6,5,11,33,63,108,90.10883482714469,45.49455825864276,80.01760563380282,92.54961587708067,89.77272727272727,94.54225352112677,86.63572343149808,92.34955185659412,86.10755441741357,83.62676056338029,84.1205185659411
41.19406576384704,-8.699544568886356,6,0,2,4,6,5,12,35,61,120,85.59539052496798,45.49455825864276,80.01760563380282,92.54961587708067,89.77272727272727,94.54225352112677,87.76408450704226,92.70166453265045,85.54737516005122,87.86811779769526,84.18533930857875
41.19406264660157,-8.69835204171134,6,0,2,4,6,5,12,35,64,122,85.59539052496798,45.49455825864276,80.01760563380282,92.54961587708067,89.77272727272727,94.54225352112677,87.76408450704226,92.70166453265045,86.41965428937259,88.47631241997439,84.33338668373881
41.19405951700835,-8.697159514723968,6,0,2,4,6,5,11,29,67,127,85.59539052496798,45.49455825864276,80.01760563380282,92.54961587708067,89.77272727272727,94.54225352112677,86.63572343149808,91.32522407170295,87.21991037131882,89.71670934699104,84.2869718309859
41.19405637506741,-8.695966987924978,6,0,2,4,6,6,11,21,68,127,85.59539052496798,45.49455825864276,80.01760563380282,92.54961587708067,89.77272727272727,95.75864276568502,86.63572343149808,87.1398847631242,87.5,89.71670934699104,84.01808578745198
41.194053220778734,-8.694774461315115,5,0,3,3,6,6,9,14,70,120,80.03361075544174,45.49455825864276,86.43565941101153,87.71606914212549,89.77272727272727,95.75864276568502,83.89084507042254,84.01888604353394,88.07618437900128,87.86811779769526,82.90653008962867
41.194050054142345,-8.693581934895116,5,0,3,3,6,6,7,12,70,120,80.03361075544174,45.49455825864276,86.43565941101153,87.71606914212549,89.77272727272727,95.75864276568502,79.18533930857875,82.48239436619718,88.07618437900128,87.86811779769526,82.28233034571062
41.19404687515824,-8.692389408665727,4,0,3,1,4,5,7,11,75,110,73.70358514724713,45.49455825864276,86.43565941101153,62.788092189500645,79.44142125480154,94.54225352112677,79.18533930857875,81.66613316261203,88.95646606914212,84.45102432778489,77.66645326504482
41.194043683826415,-8.69119688262769,1,0,3,1,3,4,5,10,73,99,40.292893725992315,45.49455825864276,86.43565941101153,62.788092189500645,70.04641485275287,92.30153649167734,71.29481434058899,80.57778489116517,88.62836107554418,78.68117797695263,71.65412932138284
41.194040480146896,-8.690004356781744,1,0,3,1,2,2,4,10,68,90,40.292893725992315,45.49455825864276,86.43565941101153,62.788092189500645,55.313700384122924,80.60979513444302,65.32490396927017,80.57778489116517,87.5,72.99135723431498,67.73287451984635
41.194037264119686,-8.68881183112863,1,0,2,1,2,2,3,11,65,70,40.292893725992315,45.49455825864276,80.01760563380282,62.788092189500645,55.313700384122924,80.60979513444302,57.56241997439181,81.66613316261203,86.73175416133164,54.96158770806658,64.54385403329064
41.19403403574477,-8.687619305669092,1,0,1,1,2,0,3,10,50,52,40.292893725992315,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,80.57778489116517,81.79417413572342,37.42797695262484,55.82346350832266
41.194030795022165,-8.686426780403872,0,0,1,0,1,0,3,6,40,50,14.644686299615877,45.49455825864276,69.71830985915493,23.983674775928296,37.32394366197183,27.26472471190781,57.56241997439181,72.08706786171575,78.20902688860436,35.2112676056338,46.14996798975672
41.1940275419519,-8.685234255333711,0,0,0,0,1,0,3,5,35,58,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,57.56241997439181,68.90204865556979,76.4404609475032,43.397887323943664,42.66085147247119
41.19402427653394,-8.684041730459352,0,0,0,0,1,0,2,3,33,60,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,57.10627400768246,75.5521766965429,45.118437900128036,40.305697823303454
41.19402099876832,-8.682849205781535,0,0,0,0,0,0,2,0,33,57,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,75.5521766965429,42.56562099871959,33.17221510883482
41.19401770865503,-8.681656681301002,0,0,0,0,0,0,1,0,34,65,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,11.45966709346991,75.96830985915493,49.9359795134443,32.56722151088348
41.19401440619409,-8.680464157018495,0,0,0,0,0,0,1,0,35,62,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,11.45966709346991,76.4404609475032,47.06306017925736,32.32714468629962
41.19401109138549,-8.679271632934757,0,0,0,0,0,0,1,0,32,52,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,31.13796414852753,11.45966709346991,75.04001280409732,37.42797695262484,31.22359154929577
41.19400776422925,-8.678079109050527,0,0,0,0,0,0,2,0,26,66,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,44.97439180537772,11.45966709346991,72.30313700384123,50.888284250960304,33.67957746478872
41.194004424725385,-8.67688658536655,3,0,0,0,1,0,2,1,25,71,67.78969270166453,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,44.97439180537772,32.88252240717029,71.83098591549296,55.921895006402046,43.90604993597952
41.19400107287387,-8.675694061883565,3,0,0,0,1,0,1,1,17,87,67.78969270166453,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,64.94878361075544,70.89468629961587,43.33146606914213
41.19399770867473,-8.674501538602314,3,0,0,0,1,0,1,1,16,86,67.78969270166453,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,32.88252240717029,63.9404609475032,69.9583866837388,43.1370038412292
41.19399433212797,-8.673309015523541,3,0,0,0,1,0,1,2,19,90,67.78969270166453,45.49455825864276,31.594110115236873,23.983674775928296,37.32394366197183,27.26472471190781,31.13796414852753,48.015364916773365,67.09346991037131,72.99135723431498,45.26888604353393
41.1939909432336,-8.672116492647987,3,0,0,0,2,0,1,2,25,102,67.78969270166453,45.49455825864276,31.594110115236873,23.983674775928296,55.313700384122924,27.26472471190781,31.13796414852753,48.015364916773365,71.83098591549296,80.40973111395647,48.28345070422536
41.1939875419916,-8.670923969976393,4,0,1,1,2,0,3,2,27,122,73.70358514724713,45.49455825864276,69.71830985915493,62.788092189500645,55.313700384122924,27.26472471190781,57.56241997439181,48.015364916773365,72.83130601792574,88.47631241997439,60.11683738796415
